Unnamed: 0,user_id,result,visual_authenticity_result,image_integrity_result,face_detection_result,image_quality_result,created_at,supported_document_result,conclusive_document_quality_result,colour_picture_result,data_validation_result,data_consistency_result,data_comparison_result,attempt_id,police_record_result,compromised_document_result,properties,sub_result
181738,a07d88b62702444ca5255466d9aa0628,clear,clear,clear,clear,clear,21/6/2017 21:34,clear,,,clear,clear,,c4db69de8d6e43db8a7f14cfcc66f6ff,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-04-11', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
30435,93b310270c4940d58f6643c18331c45b,clear,clear,clear,clear,clear,12/6/2017 17:11,clear,,,clear,clear,,e78e85d2b5e145ab9effbb482f47eed7,clear,,"{'gender': 'Female', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2024-05-14', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
179184,0bc21c09c89547db8d70dbdb28a9c220,clear,clear,clear,clear,clear,30/6/2017 14:08,clear,,,clear,clear,,b995ca7f43ed435bb8457a0dac30032e,clear,,"{'gender': 'Female', 'nationality': 'SVN', 'document_type': 'national_identity_card', 'date_of_expiry': '2022-01-25', 'issuing_country': 'SVN'}",clear
,,,,,,,,,,,,,,,,,,
31559,3839b9c67363428085afb5d5777af448,clear,clear,clear,clear,clear,25/6/2017 10:07,clear,,,clear,clear,,ed37d677a2b94ae8a05125d3972c0496,clear,,"{'gender': 'Female', 'nationality': 'RUS', 'document_type': 'passport', 'date_of_expiry': '2021-12-27', 'issuing_country': 'RUS'}",clear
,,,,,,,,,,,,,,,,,,
41980,21f6107fbf0d4707b155a0e0989e3a53,clear,clear,clear,clear,clear,14/6/2017 13:16,clear,,,,,,41100a62965141228792ed39990a8742,,,"{'document_type': 'driving_licence', 'issuing_country': 'CHE'}",clear
,,,,,,,,,,,,,,,,,,
55237,79933ef3685846f7bcaf3dcd31a94638,clear,clear,clear,clear,clear,6/6/2017 20:28,clear,,,clear,clear,,f5122ce179824ca9a99d5038c5cdb178,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2025-07-19', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
181892,d2f469ec2eeb4490a81baaf44730d91d,clear,clear,clear,clear,clear,21/6/2017 17:42,clear,,,clear,,,97bfcb64ae9049fda09d8f03e33d1b98,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2025-12-04', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
28724,ed9d1e233bb54e48858ceff4b449523f,clear,clear,clear,clear,clear,1/6/2017 18:20,clear,,,clear,clear,clear,feccba7387674a87ad9f0cd0f17e5d2f,clear,,"{'gender': 'Female', 'nationality': 'ROU', 'document_type': 'national_identity_card', 'date_of_expiry': '2021-04-27', 'issuing_country': 'ROU'}",clear
,,,,,,,,,,,,,,,,,,
30814,ff8ef8ad30ae49c582af91213ff62a7d,clear,clear,clear,clear,clear,19/6/2017 10:02,clear,,,clear,,,e3dfc1b6ee874de4982d049ba4af00ce,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2017-07-27', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
29117,a0d21249799546e1816d2147cc051df3,clear,clear,clear,clear,clear,4/6/2017 12:47,clear,,,clear,clear,clear,f3196b5fcd2e4f9d97dbdd25d9f000ee,clear,,"{'gender': 'Female', 'nationality': 'ITA', 'document_type': 'passport', 'date_of_expiry': '2017-07-29', 'issuing_country': 'ITA'}",clear
,,,,,,,,,,,,,,,,,,
180468,60f68fbff3674761ae7a58579989e464,clear,clear,clear,clear,clear,26/6/2017 16:21,clear,,,clear,,,d5ffd70078334c3195ad797023e72956,clear,,"{'gender': 'Male', 'document_type': 'driving_licence', 'date_of_expiry': '2025-08-20', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
29017,61a317001b474694bab9062dfdc354e1,clear,clear,clear,clear,clear,3/6/2017 16:28,clear,,,clear,clear,clear,cbc2f2ad50d146e8b13d671f92914cdc,clear,,"{'gender': 'Male', 'nationality': 'DEU', 'document_type': 'passport', 'date_of_expiry': '2018-03-04', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
181162,5ec4893bf090400cb3bb8ebaeedda4b9,clear,clear,clear,clear,clear,23/6/2017 21:02,clear,,,clear,,,530e53c6f5d345b983eca784595c4f04,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2027-04-05', 'issuing_country': 'NLD'}",clear
,,,,,,,,,,,,,,,,,,
696,932a394bb5754565b221af3c7e51c11e,consider,consider,clear,clear,clear,14/6/2017 17:18,clear,,,consider,clear,,728d834e53df429bafc88f4012ea421a,clear,,"{'gender': 'Male', 'nationality': 'BEL', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-04-03', 'issuing_country': 'BEL'}",suspected
,,,,,,,,,,,,,,,,,,
217,e71b27ea145249878b10f5b3f1fb4317,clear,clear,clear,clear,clear,18/6/2017 21:18,clear,,,clear,clear,,2b7f1c6f3fc5416286d9f1c97b15e8f9,clear,,"{'gender': 'Male', 'nationality': 'ITA', 'document_type': 'passport', 'date_of_expiry': '2019-12-03', 'issuing_country': 'ITA'}",clear
,,,,,,,,,,,,,,,,,,
181322,14d32592513c4d08b2da2147e9fe94ee,clear,clear,clear,clear,clear,23/6/2017 17:42,clear,,,clear,clear,,b2977fc113c443b496fc4c2809d62a8e,clear,,"{'gender': 'Male', 'nationality': 'NLD', 'document_type': 'passport', 'date_of_expiry': '2026-11-30', 'issuing_country': 'NLD'}",clear
,,,,,,,,,,,,,,,,,,
251,0685c7945d1349b7a954e1a0869bae4b,clear,clear,clear,clear,clear,18/6/2017 19:54,clear,,,clear,,,dd1b0b2dbe234f4cb747cc054de2fdd3,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2025-03-05', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
181618,17b261c73ea04c93a9a4a6a053a1ebd2,clear,clear,clear,clear,clear,22/6/2017 16:48,clear,,,clear,clear,,e29699c39c434734bf1377c9be92c6df,clear,,"{'gender': 'Male', 'nationality': 'PRT', 'document_type': 'national_identity_card', 'date_of_expiry': '2018-04-15', 'issuing_country': 'PRT'}",clear
,,,,,,,,,,,,,,,,,,
31117,a7661341ef9d4852bc72d1fc38bec51d,clear,clear,clear,clear,clear,22/6/2017 11:07,clear,,,clear,clear,,fcd2e3f8d08e4e8f8c45bc3f5ad08d0c,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2023-07-12', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
31669,41d483888cd54b11b2eedc294eb4da0c,clear,clear,clear,clear,clear,26/6/2017 10:58,clear,,,clear,clear,,f39fc1f41bf4435bb58738fdf5ebbf99,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-01-31', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
179594,5d7b58c869914ab2a3a6c4491485cd9b,clear,clear,clear,clear,clear,29/6/2017 17:34,clear,,,clear,,,075fe6827999417b925c7ce9fc9d8286,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2018-01-03', 'issuing_country': 'NLD'}",clear
,,,,,,,,,,,,,,,,,,
180934,fe768dcb3a2540a3a69d990b54a46536,clear,clear,clear,clear,clear,24/6/2017 22:33,clear,,,clear,clear,,8976a1a6e1b54e5ba9699855a3144f27,clear,,"{'gender': 'Female', 'nationality': 'TWN', 'document_type': 'passport', 'date_of_expiry': '2021-12-27', 'issuing_country': 'TWN'}",clear
,,,,,,,,,,,,,,,,,,
179855,c7b6bcff0bd74914b257ab1512326da4,clear,clear,clear,clear,clear,28/6/2017 16:26,clear,,,clear,clear,,b23529017e874f93829d3ff7b19eac8c,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2025-07-21', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
180447,e3cc38d3109244e495333eaeedacf89e,clear,clear,clear,clear,clear,26/6/2017 15:51,clear,,,clear,clear,,47f7d649d0ac457db34a684b5537551d,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'passport', 'date_of_expiry': '2021-05-09', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
180142,2b6fd0615efc4458a3051bc8fb2fc79e,clear,clear,clear,clear,clear,27/6/2017 12:37,clear,,,clear,clear,,dd76b1db145b40c8a9d4bfff8197c1ba,clear,,"{'gender': 'Male', 'nationality': 'BGR', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-11-13', 'issuing_country': 'BGR'}",clear
,,,,,,,,,,,,,,,,,,
30636,f53495b70a804a18aa668e9e2538633b,clear,clear,clear,clear,clear,14/6/2017 13:18,clear,,,clear,clear,,8200ac4cc7014097a6034d82c5869ac8,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2026-03-17', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
179759,0a3a3504253244fa88add52fd2e65a92,clear,clear,clear,clear,clear,28/6/2017 20:54,clear,,,clear,clear,,c543b6ada1d146469137e2b2e6dea016,clear,,"{'gender': 'Female', 'nationality': 'IRL', 'document_type': 'passport', 'date_of_expiry': '2027-05-04', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
32275,77b30bbf83b343eeac190ea97d780d47,clear,clear,clear,clear,clear,30/6/2017 10:31,clear,,,clear,clear,,f806c7e527da4014a8079afcb2aa17ae,clear,,"{'gender': 'Female', 'nationality': 'HND', 'document_type': 'passport', 'date_of_expiry': '2025-04-15', 'issuing_country': 'HND'}",clear
,,,,,,,,,,,,,,,,,,
49313,89f183ac309f451d837805961cefa9bb,clear,clear,clear,clear,clear,26/6/2017 10:56,clear,,,clear,clear,,f154ea36d9944b80876a1a13c13ad2bf,clear,,"{'gender': 'Male', 'issuing_date': '2014-01', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
899,5ced61abda824285a2ca77ca068b76d0,clear,clear,clear,clear,clear,4/6/2017 17:13,clear,,,,,clear,172ea3e18a6e49388d4609bc7fd32f0b,,,"{'gender': 'Male', 'document_type': 'national_identity_card', 'issuing_country': 'SGP'}",clear
,,,,,,,,,,,,,,,,,,
31012,96ac5e2d42cd446d91bf821856f850af,clear,clear,clear,clear,clear,21/6/2017 11:35,clear,,,clear,,,eab3ecec9074457bad2c70d97f8e49a7,clear,,"{'gender': 'Male', 'document_type': 'driving_licence', 'date_of_expiry': '2021-04-26', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
18506,2dde61d19b0a4ddf8bc53b4da4b769ec,clear,clear,clear,clear,clear,15/6/2017 9:20,clear,,,clear,,,ea822d3494274660bf878da56d110574,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2023-07-30', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
180910,21c791f597704ad6b557db9dd8c4f985,clear,clear,clear,clear,clear,24/6/2017 21:19,clear,,,clear,clear,,eb1428e9710d46949825762c644ebb7f,clear,,"{'gender': 'Female', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2027-05-13', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
179825,da8aa8faed2a4a3a8c2a6f402e34c11c,clear,clear,clear,clear,clear,28/6/2017 15:53,clear,,,clear,,,d55a9a7cf696408291dbaabdcd5df276,clear,,"{'gender': 'Male', 'document_type': 'driving_licence', 'date_of_expiry': '2020-02-03', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
481,e448be726db74d538b2bc85ed0912d9e,clear,clear,clear,clear,clear,15/6/2017 18:29,clear,,,clear,,,a3cd5f3c810f454d9671cddbf16b72e3,,,"{'gender': 'Male', 'document_type': 'driving_licence', 'issuing_state': 'CA', 'date_of_expiry': '2020-03-23', 'issuing_country': 'USA'}",clear
,,,,,,,,,,,,,,,,,,
179507,6f08dbe8470749ea823db6e41154d212,clear,clear,clear,clear,clear,29/6/2017 16:07,clear,,,clear,clear,,cd77b3f4bd894ed089d40473a4254b13,clear,,"{'gender': 'Male', 'nationality': 'USA', 'document_type': 'passport', 'date_of_expiry': '2025-01-20', 'issuing_country': 'USA'}",clear
,,,,,,,,,,,,,,,,,,
30225,4f661c23d13c42ff9280ffa3b67fef4d,clear,clear,clear,clear,clear,10/6/2017 18:03,clear,,,clear,clear,,14ca577bbe4047a29a13cd58797e5721,,,"{'gender': 'Female', 'nationality': 'GBR', 'document_type': 'national_identity_card', 'date_of_expiry': '2024-09-22', 'issuing_country': 'GIB'}",clear
,,,,,,,,,,,,,,,,,,
181022,07e513c45d70407e80e3148acfefef55,clear,clear,clear,clear,clear,24/6/2017 16:36,clear,,,clear,,,8400583ab2094c74bcf8e37d075cc41c,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2025-01-17', 'issuing_country': 'ITA'}",clear
,,,,,,,,,,,,,,,,,,
28921,a82c63ab7d6b4fb78303201a524c0f56,clear,clear,clear,clear,clear,2/6/2017 18:28,clear,,,clear,clear,clear,91c18b331239437c98d0d49419a30594,clear,,"{'gender': 'Male', 'issuing_date': '2017-05', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
15998,65b8bd3314524a0eba855034e67bbd73,clear,clear,clear,clear,clear,21/6/2017 11:37,clear,,,clear,,,3a2ce9c4beb947c6a6492a87703b3f3d,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2032-02-22', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
221,f512dc74bd1b4c109d9bd2981518a9f8,clear,clear,clear,clear,clear,18/6/2017 22:17,clear,,,clear,,,ab5989375b514968b2ff2b21095ed1ef,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2025-09-18', 'issuing_country': 'IRL'}",clear
,,,,,,,,,,,,,,,,,,
30515,7ce8c556a52c4ba69e0bfa6e52c23f12,clear,clear,clear,clear,clear,13/6/2017 11:18,clear,,,clear,clear,,ac46213932db47fca7e54c77563f8c1e,clear,,"{'nationality': 'DEU', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-03-15', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
647,8d3dba03a8614c06ac14924610efab05,clear,clear,clear,clear,clear,14/6/2017 20:35,clear,,,clear,clear,,3c4776d6ed6245aeb8b9f71fd99f078e,clear,,"{'gender': 'Male', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2019-04-28', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
29000,74489d174818467e8e6a3a05bcc50d3b,consider,clear,clear,clear,clear,3/6/2017 14:53,clear,,,clear,clear,consider,18138b3ee1aa4343b955b61b3953ee82,clear,,"{'gender': 'Female', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2023-09-10', 'issuing_country': 'GBR'}",caution
,,,,,,,,,,,,,,,,,,
181759,6f2408abff0c4d89855ae90e77582f71,clear,clear,clear,clear,clear,21/6/2017 23:46,clear,,,clear,clear,,5d6c190fce22477ab9adc97355d49033,clear,,"{'gender': 'Female', 'nationality': 'RUS', 'document_type': 'passport', 'date_of_expiry': '2023-03-25', 'issuing_country': 'RUS'}",clear
,,,,,,,,,,,,,,,,,,
29901,75a24968fd17493387573089133dbc3c,clear,clear,clear,clear,clear,8/6/2017 19:02,clear,,,clear,clear,,41e8f91a116040f28b5baf49062595a3,clear,,"{'gender': 'Male', 'nationality': 'HUN', 'document_type': 'national_identity_card', 'date_of_expiry': '2023-05-12', 'issuing_country': 'HUN'}",clear
,,,,,,,,,,,,,,,,,,
31138,d9f54ad0686742c5a69b5bb4aa127ff3,clear,clear,clear,clear,clear,22/6/2017 11:29,clear,,,clear,clear,,8b8e2e1da75c4c53a017586b5e1160ad,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'national_identity_card', 'date_of_expiry': '2023-03-15', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
179308,0c56048e96ae48b3aa685744c369de11,clear,clear,clear,clear,clear,29/6/2017 18:27,clear,,,clear,clear,,9fed9e9f761243d68d2ce3bfbd0314e9,clear,,"{'gender': 'Female', 'nationality': 'BRA', 'document_type': 'passport', 'date_of_expiry': '2026-11-03', 'issuing_country': 'BRA'}",clear
,,,,,,,,,,,,,,,,,,
181045,777315ab0e2a485e8bff14c8b25638ff,clear,clear,clear,clear,clear,24/6/2017 17:52,clear,,,clear,,,704d3423aa2c4864a85075fb6263e162,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2025-04-18', 'issuing_country': 'ITA'}",clear
,,,,,,,,,,,,,,,,,,
180806,514e651d441f4ee98143c7580dc924d8,clear,clear,clear,clear,clear,25/6/2017 16:17,clear,,,clear,,,905e01521af04edabb4af11edb4c3fb9,clear,,"{'gender': 'Male', 'document_type': 'driving_licence', 'date_of_expiry': '2021-11-01', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
179272,bbd9d28281d74e5381cef9e03edc0184,clear,clear,clear,clear,clear,29/6/2017 23:43,clear,,,clear,,,4784f8707435460fbf2064bab328588f,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2019-07-22', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
181940,cceb96c2990c4e0eb7317a3250bb0dce,clear,clear,clear,clear,clear,21/6/2017 13:06,clear,,,clear,,,7eea7c36f50e4b40aa0767c96bf63564,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2027-04-26', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
179995,3ae63564157e4141beba9a8ce60895cd,clear,clear,clear,clear,clear,28/6/2017 13:11,clear,,,clear,clear,,427ac541e11a415e994927da87c50cf3,clear,,"{'gender': 'Male', 'issuing_date': '2017-03', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
48005,c4042a36271d4620abe9d3bdb4529f35,clear,clear,clear,clear,clear,8/6/2017 9:59,clear,,,clear,clear,,122b7cfc135f4016adf19b00f1a7e850,clear,,"{'gender': 'Male', 'issuing_date': '2013-07', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
179263,14f8100bb6f4412a93e1c6928fa428f9,clear,clear,clear,clear,clear,29/6/2017 22:53,clear,,,clear,clear,,3145fb15d2ec4d7e81dbf97429f14522,clear,,"{'gender': 'Female', 'nationality': 'ESP', 'document_type': 'national_identity_card', 'date_of_expiry': '2017-09-06', 'issuing_country': 'ESP'}",clear
,,,,,,,,,,,,,,,,,,
181075,028a2115fc8a40da8dd7c09a03401c30,clear,clear,clear,clear,clear,24/6/2017 12:28,clear,,,clear,,,06b50829fdee463a873769089a735744,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2029-10-30', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
181340,ac25f6480001445d952444d5a1e3ca61,clear,clear,clear,clear,clear,23/6/2017 12:11,clear,,,clear,,,27f3163ac6524789878844e6632ec9cd,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2027-03-15', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
29170,696138242d36436d971412e7c7c6ac04,clear,clear,clear,clear,clear,4/6/2017 18:37,clear,,,clear,,clear,7ad3a18a0cf9414697258d79cbca5a1c,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2023-02-14', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
32130,ab5931b90e3c4ae8ad60bce2db83d94c,clear,clear,clear,clear,clear,30/6/2017 7:03,clear,,,clear,,,e41cc7374f6c4683be759737b105505c,clear,,"{'gender': 'Female', 'document_type': 'driving_licence', 'date_of_expiry': '2019-03-25', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
31589,83f78a4f0f6045f78a2860e7270227c4,clear,clear,clear,clear,clear,26/6/2017 6:58,clear,,,clear,clear,,3c1bb987da5c4b65aae933c28563f2ea,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2019-07-18', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
30815,2a9b8ff734eb41478809c40adefde694,clear,clear,clear,clear,clear,19/6/2017 10:59,clear,,,clear,clear,,f8f051aced3f4e08b709df703848380d,clear,,"{'gender': 'Male', 'nationality': 'POL', 'document_type': 'passport', 'date_of_expiry': '2018-07-22', 'issuing_country': 'POL'}",clear
,,,,,,,,,,,,,,,,,,
30628,0876ee1c5ebb4bba8efd6bd9b5831cea,clear,clear,clear,clear,clear,14/6/2017 11:33,clear,,,clear,clear,,52da13c034104a3394c85e90438eeb26,clear,,"{'gender': 'Female', 'nationality': 'GBR', 'document_type': 'national_identity_card', 'date_of_expiry': '2025-09-11', 'issuing_country': 'GIB'}",clear
,,,,,,,,,,,,,,,,,,
29502,09f62e6dd7a6461a96a28f1d87e4d9f5,clear,clear,clear,clear,clear,6/6/2017 18:29,clear,,,clear,,,5128b9f8398b47919bb489054ed8ebdd,clear,,"{'gender': 'Male', 'document_type': 'driving_licence', 'date_of_expiry': '2024-09-17', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
174726,f153986db3874f2e97683105d5866b31,clear,clear,clear,clear,clear,9/6/2017 11:01,clear,,,,,,3f7bd985811a484db9ffc5608c7da98a,clear,,"{'document_type': 'national_identity_card', 'issuing_country': 'GRC'}",clear
,,,,,,,,,,,,,,,,,,
29913,6e4607a5c45e48cfb8a340b9f388c7cf,clear,clear,clear,clear,clear,8/6/2017 19:53,clear,,,clear,,,67cade43c99a461a98696f7221b85cc7,,,"{'document_type': 'driving_licence', 'date_of_expiry': '2029-12-22', 'issuing_country': 'GRC'}",clear
,,,,,,,,,,,,,,,,,,
180771,778a44d314ca4d43b12d6ff8b3b27a37,clear,clear,clear,clear,clear,25/6/2017 14:59,clear,,,clear,clear,,5d7c637acb4f49df8626a83ca4b3e5f0,clear,,"{'gender': 'Female', 'issuing_date': '2006-01', 'document_type': 'national_identity_card', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
31203,2849b37831794cc4906a04ec62f8b542,clear,clear,clear,clear,clear,23/6/2017 9:46,clear,,,clear,,,c52acc141a924bcdbc1d9cb09176a84d,clear,,"{'gender': 'Male', 'document_type': 'driving_licence', 'date_of_expiry': '2019-06-20', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
20159,e65cfe2590964b3793de2779a05b0e91,clear,clear,clear,clear,clear,15/6/2017 11:00,clear,,,clear,clear,,c4e855deba5643b79610363932157354,clear,,"{'gender': 'Male', 'nationality': 'DEU', 'document_type': 'passport', 'date_of_expiry': '2018-01-09', 'issuing_country': 'DEU'}",clear
,,,,,,,,,,,,,,,,,,
690,109fdb23ff5649a996f53dbe1cc95bc8,clear,clear,clear,clear,clear,14/6/2017 17:12,clear,,,clear,clear,,4d29598d6e61473fa5289cce89c9550a,clear,,"{'gender': 'Male', 'nationality': 'AUT', 'document_type': 'national_identity_card', 'date_of_expiry': '2027-03-26', 'issuing_country': 'AUT'}",clear
,,,,,,,,,,,,,,,,,,
596,9dfb985042e24a299cf39bfa776f0d16,clear,clear,clear,clear,clear,14/6/2017 21:56,clear,,,clear,clear,,843287ad15a74a57bd35e305044673c7,clear,,"{'gender': 'Male', 'nationality': 'FRA', 'document_type': 'passport', 'date_of_expiry': '2024-08-05', 'issuing_country': 'FRA'}",clear
,,,,,,,,,,,,,,,,,,
31850,6929a5ec2fda44d698247f1b75dfaeb2,clear,clear,clear,clear,clear,27/6/2017 11:13,clear,,,clear,clear,,2237f35ee15e4a329dd9121f3735ae4b,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2020-03-05', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
30137,440e12fb4b0c4107bc82574281537145,clear,clear,clear,clear,clear,10/6/2017 9:24,clear,,,clear,clear,,1b4a2e7e51784fd4a502a948e3975f56,clear,,"{'gender': 'Male', 'nationality': 'CHE', 'document_type': 'national_identity_card', 'date_of_expiry': '2027-03-14', 'issuing_country': 'CHE'}",clear
,,,,,,,,,,,,,,,,,,
31947,989033e8bb504a9aaa831a152ae34a23,clear,clear,clear,clear,clear,29/6/2017 7:15,clear,,,clear,clear,,e8775c67b7434152bfdfa36b7961509d,clear,,"{'gender': 'Male', 'nationality': 'GBR', 'document_type': 'passport', 'date_of_expiry': '2020-05-28', 'issuing_country': 'GBR'}",clear
,,,,,,,,,,,,,,,,,,
31554,b2a2443de90645f887c0317d13b8c28a,clear,clear,clear,clear,clear,27/6/2017 11:02,clear,,,clear,,,ac3806b0a08d42c88328e260755ce7c3,clear,,"{'gender': 'Male', 'document_type': 'driving_licence', 'date_of_expiry': '2018-04-12', 'issuing_country': 'GBR'}",clear
